czas[s],pozycja_x[pixel],wyjscie_x,bład errox_x,P=0.22,I= 0.12,D= 0.25
0.0,141,-65,-179
0.53,138,-74,-182
0.65,138,-71,-182
0.74,138,-72,-182
0.8,139,-69,-181
0.87,139,-74,-181
0.92,133,-92,-187
1.05,130,-90,-190
1.11,136,-54,-184
1.17,141,-58,-179
1.22,147,-52,-173
1.27,152,-58,-168
1.33,171,10,-149
1.38,182,-34,-138
1.45,194,-20,-126
1.51,201,-39,-119
1.56,215,-1,-105
1.61,222,-39,-98
1.66,237,3,-83
1.72,252,8,-68
1.77,267,6,-53
1.82,274,-25,-46
1.87,290,13,-30
1.93,298,-24,-22
2.0,312,19,-8
2.04,328,35,8
2.09,336,-10,16
2.15,352,17,32
2.21,367,18,47
2.28,376,-9,56
2.36,388,5,68
2.44,397,2,77
2.51,407,10,87
2.58,421,24,101
2.65,432,20,112
2.71,445,29,125
2.79,460,49,140
2.85,469,23,149
2.92,480,33,160
2.99,486,17,166
3.07,488,6,168
3.14,502,59,182
3.21,520,77,200
3.27,526,36,206
3.34,534,42,214
3.42,536,26,216
3.48,537,24,217
3.54,534,10,214
3.61,534,23,214
3.67,538,39,218
3.74,536,21,216
3.82,528,-3,208
3.9,520,6,200
3.98,510,-7,190
4.06,501,6,181
4.16,490,-2,170
4.26,485,15,165
4.36,471,-14,151
4.44,465,10,145
4.54,455,-9,135
4.6,446,-6,126
4.68,434,-18,114
4.75,425,-5,105
4.83,418,2,98
4.93,412,2,92
5.0,406,-10,86
5.05,404,11,84
5.1,397,-5,77
5.17,390,-2,70
5.26,382,0,62
5.37,377,8,57
5.5,374,8,54
5.59,370,5,50
5.66,365,-7,45
5.72,359,-10,39
5.78,348,-26,28
5.86,339,-25,19
5.91,334,-11,14
5.97,326,-19,6
6.04,324,1,4
6.11,319,-9,-1
6.19,313,-21,-7
6.24,308,-12,-12
6.32,304,-17,-16
6.37,300,-20,-20
6.41,296,-17,-24
6.47,293,-11,-27
6.54,289,-15,-31
6.61,287,-8,-33
6.69,282,-22,-38
6.76,280,-9,-40
6.85,275,-20,-45
6.94,270,-21,-50
7.02,265,-26,-55
7.1,257,-42,-63
7.16,253,-27,-67
7.23,247,-34,-73
7.31,239,-52,-81
7.36,235,-31,-85
7.44,226,-55,-94
7.5,222,-38,-98
7.58,216,-47,-104
7.63,211,-46,-109
7.7,208,-40,-112
7.76,206,-39,-114
7.81,202,-50,-118
7.87,201,-36,-119
7.93,199,-42,-121
7.98,201,-24,-119
8.04,201,-34,-119
8.1,202,-30,-118
8.15,203,-30,-117
8.2,205,-27,-115
8.25,206,-32,-114
8.31,210,-23,-110
8.39,214,-27,-106
8.49,214,-38,-106
8.54,218,-23,-102
8.62,219,-36,-101
8.71,222,-30,-98
8.79,225,-31,-95
8.89,230,-25,-90
8.98,233,-31,-87
9.06,236,-30,-84
9.14,243,-6,-77
9.2,248,-19,-72
9.26,255,-9,-65
9.34,265,-13,-55
9.44,274,7,-46
9.49,283,-9,-37
9.59,289,-13,-31
9.68,296,-8,-24
9.76,305,-1,-15
9.84,316,5,-4
9.93,320,-12,0
10.01,331,14,11
10.08,341,11,21
10.17,346,-4,26
10.25,355,26,35
10.31,362,6,42
10.39,366,1,46
10.47,370,3,50
10.53,377,15,57
10.6,381,11,61
10.65,383,1,63
10.71,390,18,70
10.79,392,4,72
10.85,394,5,74
10.9,395,2,75
10.96,396,3,76
11.01,395,-5,75
11.08,397,7,77
11.15,396,-4,76
11.21,395,-4,75
11.27,395,1,75
11.32,395,1,75
11.39,394,-1,74
11.49,394,2,74
11.55,392,-7,72
11.62,393,7,73
11.67,390,-9,70
11.74,390,4,70
11.8,390,4,70
11.89,390,5,70
11.98,390,6,70
12.07,389,2,69
12.13,389,7,69
12.21,389,8,69
12.29,390,12,70
12.36,389,4,69
12.41,390,14,70
12.47,390,10,70
12.52,390,10,70
12.62,389,8,69
12.7,389,11,69
12.76,390,17,70
12.82,388,4,68
12.88,388,13,68
12.96,389,17,69
13.05,389,14,69
13.12,389,15,69
13.18,389,15,69
13.25,389,16,69
13.33,389,17,69
13.4,389,17,69
13.48,389,18,69
13.57,389,18,69
13.62,389,19,69
13.69,389,20,69
13.77,389,20,69
13.85,388,18,68
13.93,389,25,69
14.0,387,15,67
14.07,389,31,69
14.13,388,19,68
14.19,389,28,69
14.27,389,25,69
14.35,388,21,68
14.41,389,30,69
14.6,387,24,67
14.67,387,27,67
14.74,387,28,67
14.81,387,28,67
14.89,387,29,67
14.97,386,26,66
15.04,384,21,64
15.1,382,19,62
15.15,379,19,59
15.22,378,25,58
15.28,372,5,52
15.34,368,15,48
15.42,362,5,42
15.49,359,17,39
15.57,352,1,32
15.63,345,-4,25
15.69,338,-3,18
15.76,324,-27,4
15.84,318,-5,-2
15.9,304,-36,-16
15.97,291,-35,-29
16.04,279,-27,-41
16.12,267,-45,-53
16.18,254,-39,-66
16.26,242,-49,-78
16.32,230,-53,-90
16.38,218,-57,-102
16.44,204,-79,-116
16.5,193,-60,-127
16.55,178,-80,-142
16.62,172,-40,-148
16.7,162,-77,-158
16.74,154,-66,-166
16.8,146,-68,-174
16.85,142,-51,-178
16.91,134,-65,-186
16.97,134,-37,-186
17.02,131,-54,-189
17.07,138,-10,-182
17.13,140,-31,-180
17.19,143,-28,-177
17.25,148,-21,-172
17.32,151,-30,-169
17.39,158,-15,-162
17.45,165,-11,-155
17.51,171,-18,-149
17.58,175,-26,-145
17.65,183,-10,-137
17.72,191,-8,-129
17.78,198,-11,-122
17.85,206,-12,-114
17.93,214,-11,-106
18.0,222,-6,-98
18.07,226,-22,-94
18.15,233,-13,-87
18.23,238,-19,-82
18.3,246,0,-74
18.36,251,-10,-69
18.42,257,-6,-63
18.47,260,-22,-60
18.56,265,-14,-55
18.62,270,-9,-50
18.68,274,-14,-46
18.74,275,-26,-45
18.8,279,-17,-41
18.87,285,-8,-35
18.95,286,-25,-34
19.02,289,-19,-31
19.1,291,-20,-29
19.16,295,-9,-25
19.21,296,-24,-24
19.28,299,-14,-21
19.34,304,-10,-16
19.41,307,-15,-13
19.49,311,-13,-9
19.58,312,-19,-8
19.63,315,-10,-5
19.68,316,-20,-4
19.75,319,-12,-1
19.82,320,-19,0
19.89,324,-8,4
19.96,324,-22,4
20.04,327,-10,7
20.11,329,-14,9
20.19,329,-20,9
20.23,332,-5,12
20.29,332,-20,12
20.34,329,-33,9
20.4,331,-10,11
20.46,335,0,15
20.51,335,-19,15
20.56,336,-14,16
20.62,336,-18,16
20.68,336,-18,16
20.73,336,-18,16
20.78,335,-23,15
20.87,335,-18,15
20.92,333,-27,13
20.97,333,-18,13
21.03,334,-14,14
21.1,333,-22,13
21.17,335,-11,15
21.24,334,-21,14
21.32,334,-18,14
21.37,334,-17,14
21.42,335,-12,15
21.47,335,-17,15
21.53,333,-24,13
21.61,333,-17,13
21.67,333,-17,13
21.78,333,-17,13
21.84,333,-17,13
21.91,333,-17,13
21.96,333,-17,13
22.03,333,-17,13
22.1,333,-16,13
22.15,333,-16,13
22.19,333,-16,13
22.24,333,-16,13
22.32,333,-16,13
22.38,333,-16,13
22.44,333,-16,13
