czas[s],pozycja_x[pixel],wyjscie_x,bład errox_x,P=0.5,I= 0,D= 0
0.0,129,-96,-191
0.46,130,-95,-190
0.51,130,-95,-190
0.58,129,-96,-191
0.63,129,-96,-191
0.69,132,-94,-188
0.77,132,-94,-188
0.83,131,-94,-189
0.89,131,-94,-189
0.97,133,-94,-187
1.04,135,-92,-185
1.08,144,-88,-176
1.13,147,-86,-173
1.18,155,-82,-165
1.23,164,-78,-156
1.29,183,-68,-137
1.34,190,-65,-130
1.42,198,-61,-122
1.49,214,-53,-106
1.57,222,-49,-98
1.63,239,-40,-81
1.72,259,-30,-61
1.78,281,-20,-39
1.85,303,-8,-17
1.93,342,11,22
1.98,354,17,34
2.05,396,38,76
2.11,425,52,105
2.18,457,68,137
2.24,487,84,167
2.31,523,102,203
2.37,532,106,212
2.42,523,102,203
2.48,518,99,198
2.57,509,94,189
2.61,500,90,180
2.67,484,82,164
2.72,480,80,160
2.78,473,76,153
2.83,455,68,135
2.9,435,58,115
2.96,428,54,108
3.02,404,42,84
3.07,378,29,58
3.12,355,18,35
3.19,330,5,10
3.27,314,-3,-6
3.33,288,-16,-32
3.37,253,-34,-67
3.42,238,-41,-82
3.47,204,-58,-116
3.52,172,-74,-148
3.57,135,-92,-185
3.62,138,-91,-182
3.67,140,-90,-180
3.72,145,-88,-175
3.78,146,-87,-174
3.82,148,-86,-172
3.87,149,-86,-171
3.92,153,-84,-167
3.97,155,-82,-165
4.02,161,-80,-159
4.07,164,-78,-156
4.13,173,-74,-147
4.17,178,-71,-142
4.23,188,-66,-132
4.29,194,-63,-126
4.33,206,-57,-114
4.4,214,-53,-106
4.45,230,-45,-90
4.5,238,-41,-82
4.55,254,-33,-66
4.61,274,-23,-46
4.71,283,-18,-37
4.78,304,-8,-16
4.84,314,-3,-6
4.89,338,9,18
4.94,360,20,40
5.0,398,39,78
5.06,426,53,106
5.12,452,66,132
5.17,467,74,147
5.22,489,84,169
5.27,522,101,202
5.31,534,107,214
5.4,523,102,203
5.46,513,96,193
5.54,508,94,188
5.6,504,92,184
5.67,496,88,176
5.73,481,80,161
5.79,460,70,140
5.86,439,60,119
5.92,416,48,96
5.98,392,36,72
6.03,364,22,44
6.09,349,14,29
6.14,322,1,2
6.2,291,-14,-29
6.28,260,-30,-60
6.34,244,-38,-76
6.39,210,-55,-110
6.47,174,-73,-146
6.53,154,-83,-166
6.58,143,-88,-177
6.69,154,-83,-166
6.76,158,-81,-162
6.82,171,-74,-149
6.88,175,-72,-145
6.94,185,-68,-135
7.0,199,-60,-121
7.06,210,-55,-110
7.12,225,-48,-95
7.18,238,-41,-82
7.24,254,-33,-66
7.3,262,-29,-58
7.37,282,-19,-38
7.43,299,-10,-21
7.49,320,0,0
7.56,341,10,21
7.6,364,22,44
7.67,391,36,71
7.76,415,48,95
7.82,428,54,108
7.88,456,68,136
7.97,482,81,162
8.03,507,94,187
8.09,527,104,207
8.18,522,101,202
8.23,515,98,195
8.28,500,90,180
8.39,498,89,178
8.44,488,84,168
8.53,476,78,156
8.58,468,74,148
8.64,458,69,138
8.71,430,55,110
8.76,411,46,91
8.82,386,33,66
8.91,360,20,40
8.96,334,7,14
9.01,307,-6,-13
9.09,278,-21,-42
9.15,263,-28,-57
9.25,217,-52,-103
9.33,200,-60,-120
9.38,165,-78,-155
9.43,128,-96,-192
9.48,145,-88,-175
9.54,158,-81,-162
9.59,170,-75,-150
9.69,174,-73,-146
9.75,182,-69,-138
9.83,186,-67,-134
9.88,194,-63,-126
9.95,198,-61,-122
10.03,216,-52,-104
10.08,230,-45,-90
10.14,253,-34,-67
10.21,262,-29,-58
10.27,278,-21,-42
10.33,298,-11,-22
10.4,318,-1,-2
10.47,338,9,18
10.54,360,20,40
10.61,384,32,64
10.7,409,44,89
10.77,434,57,114
10.84,461,70,141
10.92,487,84,167
10.99,512,96,192
11.05,532,106,212
11.1,520,100,200
11.16,512,96,192
11.22,500,90,180
11.3,489,84,169
11.36,474,77,154
11.42,464,72,144
11.49,454,67,134
11.56,437,58,117
11.62,405,42,85
11.69,383,32,63
11.75,371,26,51
11.8,347,14,27
11.86,322,1,2
11.93,294,-13,-26
11.99,263,-28,-57
12.05,234,-43,-86
12.1,200,-60,-120
12.17,167,-76,-153
12.23,131,-94,-189
12.29,130,-95,-190
12.37,147,-86,-173
12.44,156,-82,-164
12.48,164,-78,-156
12.54,171,-74,-149
12.59,174,-73,-146
12.66,186,-67,-134
12.74,196,-62,-124
12.81,201,-60,-119
12.89,215,-52,-105
12.96,222,-49,-98
13.04,245,-38,-75
13.1,262,-29,-58
13.16,283,-18,-37
13.22,304,-8,-16
13.28,336,8,16
13.36,358,19,38
13.42,383,32,63
13.5,409,44,89
13.56,423,52,103
13.63,451,66,131
13.7,477,78,157
13.77,506,93,186
13.82,525,102,205
13.88,516,98,196
13.93,512,96,192
13.99,500,90,180
